time,open,high,low,close
1976-01-12,1706.2999999999972,1706.2999999999972,1705.7999999999972,1705.8999999999974
1976-01-13,1702.9999999999973,1702.9999999999973,1700.3999999999974,1700.9999999999973
1976-01-14,1699.7999999999972,1701.9999999999973,1699.5999999999972,1701.9999999999973
1976-01-15,1701.7999999999972,1702.1999999999973,1700.2999999999972,1700.4999999999973
1976-01-16,1699.4999999999973,1700.3999999999974,1698.9999999999973,1699.9999999999973
1976-01-19,1698.5999999999972,1699.0999999999972,1696.5999999999972,1696.5999999999972
1976-01-20,1695.0999999999972,1695.2999999999972,1692.3999999999974,1693.0999999999972
1976-01-21,1693.5999999999972,1694.8999999999974,1692.3999999999974,1692.6999999999973
1976-01-22,1694.2999999999972,1695.7999999999972,1693.2999999999972,1694.4999999999973
1976-01-23,1697.9999999999973,1698.5999999999972,1696.5999999999972,1696.8999999999974
1976-01-26,1695.2999999999972,1696.1999999999973,1693.7999999999972,1694.4999999999973
1976-01-27,1695.0999999999972,1695.2999999999972,1694.5999999999972,1694.8999999999974
1976-01-28,1696.6999999999973,1697.1999999999973,1696.0999999999972,1697.1999999999973
1976-01-29,1697.8999999999974,1698.3999999999974,1696.6999999999973,1696.8999999999974
1976-01-30,1696.3999999999974,1697.4999999999973,1696.2999999999975,1696.8999999999974
1976-02-02,1698.3999999999974,1699.2999999999975,1698.3999999999974,1699.1999999999973
1976-02-03,1700.8999999999974,1700.8999999999974,1698.4999999999973,1698.9999999999973
1976-02-04,1698.0999999999974,1698.2999999999975,1696.8999999999974,1697.0999999999974
1976-02-05,1696.6999999999973,1697.3999999999974,1696.3999999999974,1697.0999999999974
1976-02-06,1698.5999999999974,1699.4999999999973,1698.2999999999975,1699.0999999999974
1976-02-09,1698.6999999999973,1698.8999999999974,1697.4999999999973,1698.0999999999974
1976-02-10,1698.5999999999974,1699.0999999999974,1696.4999999999973,1698.4999999999973
1976-02-11,1698.3999999999974,1699.1999999999973,1697.7999999999975,1697.9999999999973
1976-02-12,1698.6999999999973,1699.6999999999973,1698.2999999999975,1698.3999999999974
1976-02-13,1699.0999999999974,1699.8999999999974,1698.1999999999973,1698.8999999999974
1976-02-17,1697.3999999999974,1697.9999999999973,1696.9999999999973,1697.8999999999974
1976-02-18,1698.9999999999973,1699.0999999999974,1698.0999999999974,1698.1999999999973
1976-02-19,1698.4999999999973,1698.8999999999974,1698.0999999999974,1698.3999999999974
1976-02-20,1698.8999999999974,1699.6999999999973,1698.7999999999975,1699.4999999999973
1976-02-23,1698.9999999999973,1699.4999999999973,1698.9999999999973,1699.3999999999974
1976-02-24,1700.3999999999974,1702.0999999999974,1700.1999999999973,1702.0999999999974
